2015-05-11 23:48:42.7240|WARN|thread: 1|StandardUserErrors|Showing user error Failed to create a new commit.
2015-05-11 22:10:08.0811|INFO|thread:50|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:10:08.0811|INFO|thread:50|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:10:08.0811|INFO|thread:56|RepositoryConnection|Loaded '0' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:10:08.1253|INFO|thread:32|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:10:08.1333|INFO|thread:32|RepositoryConnection|Loaded '22' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:10:08.1333|INFO|thread:56|AsyncReaderWriterLock|Released concurrent lock for operation 42: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:08.2814|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts but skipping the fetch.
2015-05-11 22:10:08.2874|INFO|thread:53|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 22:10:08.2874|INFO|thread:53|RepositoryConnection|branch stats: ahead 0, behind 0
2015-05-11 22:10:29.1380|INFO|thread:32|AsyncReaderWriterLock|Acquiring exclusive lock for operation 43: 'DiscardChanges' on resource C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:10:29.1380|INFO|thread:43|AsyncReaderWriterLock|Acquired exclusive lock for operation 43: 'DiscardChanges' on resource C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:10:29.1460|INFO|thread:41|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:10:29.1460|INFO|thread:41|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:10:29.1460|INFO|thread:41|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'checkout HEAD -- "data/ModeloPrograWeb.s3db" ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:10:29.1889|INFO|thread:56|AsyncReaderWriterLock|Released exclusive lock for operation 43: 'DiscardChanges' on resource C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:10:29.2549|INFO|thread: 1|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:10:29.2549|INFO|thread: 1|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:10:29.2549|INFO|thread: 1|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'diff-tree --root -m -r -z --name-status 831c1ca1282e18c3490d440f0304eb96a9ed491b ', Working Directory: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:10:29.2549|INFO|thread: 1|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:10:29.2549|INFO|thread: 1|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:10:29.2549|INFO|thread: 1|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'diff-tree --root -m -r -z --numstat 831c1ca1282e18c3490d440f0304eb96a9ed491b ', Working Directory: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:10:34.2095|INFO|thread: 1|RepositoryHost|Log in from cache for login 'Tenorio9' to host 'https://api.github.com/' SUCCEEDED
2015-05-11 22:10:34.2205|INFO|thread: 1|SyncButtonViewModel|Starting sync for C:\xampp\htdocs\PHPDocumentos - master
2015-05-11 22:10:34.2205|INFO|thread:53|AsyncReaderWriterLock|Acquiring exclusive lock for operation 44: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:34.2205|INFO|thread:49|AsyncReaderWriterLock|Acquired exclusive lock for operation 44: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:34.2205|INFO|thread:55|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:10:34.2205|INFO|thread:55|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:10:34.2205|INFO|thread:55|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'pull --progress --rebase --prune origin master ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:10:37.6786|INFO|thread:53|AsyncReaderWriterLock|Released exclusive lock for operation 44: 'SyncBranch' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:37.6786|INFO|thread: 1|SyncButtonViewModel|Completing sync for C:\xampp\htdocs\PHPDocumentos - master
2015-05-11 22:10:37.6786|INFO|thread:32|AsyncReaderWriterLock|Acquiring concurrent lock for operation 45: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:37.6786|INFO|thread:43|AsyncReaderWriterLock|Acquired concurrent lock for operation 45: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:37.7106|INFO|thread: 4|AsyncReaderWriterLock|Released concurrent lock for operation 45: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:37.7106|INFO|thread:33|AsyncReaderWriterLock|Acquiring concurrent lock for operation 46: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:37.7106|INFO|thread:49|AsyncReaderWriterLock|Acquired concurrent lock for operation 46: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:37.7106|INFO|thread:36|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:10:37.7226|INFO|thread:30|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:10:37.7226|INFO|thread:30|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:10:37.7226|INFO|thread:30|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:10:37.7226|INFO|thread:36|RepositoryConnection|Loaded '0' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:10:37.7376|INFO|thread:33|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:10:37.7376|INFO|thread:33|RepositoryConnection|Loaded '22' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:10:37.7826|INFO|thread:53|AsyncReaderWriterLock|Released concurrent lock for operation 46: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:10:37.9217|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts but skipping the fetch.
2015-05-11 22:10:37.9257|INFO|thread:49|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 22:10:37.9257|INFO|thread:49|RepositoryConnection|branch stats: ahead 0, behind 0
2015-05-11 22:55:42.4951|INFO|thread: 1|RepositoryViewModel|Refreshing all information for repo
2015-05-11 22:55:42.4951|INFO|thread:22|AsyncReaderWriterLock|Acquiring concurrent lock for operation 47: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:55:42.4951|INFO|thread:22|AsyncReaderWriterLock|Acquired concurrent lock for operation 47: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:55:42.5391|INFO|thread:31|AsyncReaderWriterLock|Released concurrent lock for operation 47: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:55:42.5391|INFO|thread:30|AsyncReaderWriterLock|Acquiring concurrent lock for operation 48: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:55:42.5391|INFO|thread:53|AsyncReaderWriterLock|Acquired concurrent lock for operation 48: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:55:42.5491|INFO|thread:30|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:55:42.5491|INFO|thread:17|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:55:42.5491|INFO|thread:17|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:55:42.5491|INFO|thread:17|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:55:42.6192|INFO|thread:30|RepositoryConnection|Loaded '0' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:55:42.6292|INFO|thread:22|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 22:55:42.6292|INFO|thread:32|AsyncReaderWriterLock|Released concurrent lock for operation 48: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:55:42.6292|INFO|thread:22|RepositoryConnection|Loaded '22' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 22:55:42.7383|INFO|thread: 1|RepositoryViewModel|Created Shadow Backup for Repo: C:\xampp\htdocs\PHPDocumentos => 5cb78110f9df44b46e45df4c4fd02fc48e2b79b5 in 109ms
2015-05-11 22:55:42.8744|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts but skipping the fetch.
2015-05-11 22:55:42.8784|INFO|thread:53|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 22:55:42.8784|INFO|thread:53|RepositoryConnection|branch stats: ahead 0, behind 0
2015-05-11 22:55:42.8784|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts and running a full fetch.
2015-05-11 22:55:42.8784|INFO|thread:30|AsyncReaderWriterLock|Acquiring concurrent lock for operation 49: 'FetchFromUpstreamRemote' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:55:42.8784|INFO|thread:30|AsyncReaderWriterLock|Acquired concurrent lock for operation 49: 'FetchFromUpstreamRemote' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:55:42.8994|INFO|thread:43|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:55:42.8994|INFO|thread:43|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:55:42.8994|INFO|thread:43|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'fetch origin --prune ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:55:42.8994|INFO|thread:17|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 22:55:42.8994|INFO|thread:17|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 22:55:42.8994|INFO|thread:17|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'fetch --prune --recurse-submodules=on-demand bhbarquero ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 22:55:44.0443|INFO|thread:53|AsyncReaderWriterLock|Released concurrent lock for operation 49: 'FetchFromUpstreamRemote' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 22:55:44.0523|INFO|thread:43|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 22:55:44.0523|INFO|thread:43|RepositoryConnection|branch stats: ahead 0, behind 0
2015-05-11 23:44:00.3265|INFO|thread: 1|RepositoryViewModel|Refreshing all information for repo
2015-05-11 23:44:00.3265|INFO|thread:45|AsyncReaderWriterLock|Acquiring concurrent lock for operation 50: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:00.3265|INFO|thread:31|AsyncReaderWriterLock|Acquired concurrent lock for operation 50: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:00.3535|INFO|thread:30|AsyncReaderWriterLock|Released concurrent lock for operation 50: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:00.3535|INFO|thread:45|AsyncReaderWriterLock|Acquiring concurrent lock for operation 51: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:00.3535|INFO|thread: 4|AsyncReaderWriterLock|Acquired concurrent lock for operation 51: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:00.3614|INFO|thread:49|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 23:44:00.3614|INFO|thread:53|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:44:00.3614|INFO|thread:53|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:44:00.3614|INFO|thread:53|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:44:00.3614|INFO|thread:49|RepositoryConnection|Loaded '0' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 23:44:00.5759|INFO|thread:45|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 23:44:00.5829|INFO|thread:45|RepositoryConnection|Loaded '22' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 23:44:00.6920|INFO|thread:49|AsyncReaderWriterLock|Released concurrent lock for operation 51: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:00.8111|INFO|thread: 1|RepositoryViewModel|Created Shadow Backup for Repo: C:\xampp\htdocs\PHPDocumentos => 40603c0b0af7c28b6d97d543817e4f6ef8e04cb0 in 120ms
2015-05-11 23:44:00.8661|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts but skipping the fetch.
2015-05-11 23:44:00.8661|INFO|thread:49|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 23:44:00.8661|INFO|thread:49|RepositoryConnection|branch stats: ahead 0, behind 0
2015-05-11 23:44:00.8661|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts and running a full fetch.
2015-05-11 23:44:00.8661|INFO|thread:49|AsyncReaderWriterLock|Acquiring concurrent lock for operation 52: 'FetchFromUpstreamRemote' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:00.8661|INFO|thread:45|AsyncReaderWriterLock|Acquired concurrent lock for operation 52: 'FetchFromUpstreamRemote' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:00.8821|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:44:00.8821|INFO|thread: 4|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:44:00.8821|INFO|thread: 4|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'fetch origin --prune ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:44:00.8821|INFO|thread:53|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:44:00.8821|INFO|thread:53|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:44:00.8821|INFO|thread:53|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'fetch --prune --recurse-submodules=on-demand bhbarquero ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:44:02.8611|INFO|thread:43|AsyncReaderWriterLock|Released concurrent lock for operation 52: 'FetchFromUpstreamRemote' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:04.0632|INFO|thread:33|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 23:44:04.0662|INFO|thread:33|RepositoryConnection|branch stats: ahead 0, behind 2
2015-05-11 23:44:10.9209|INFO|thread: 1|RepositoryViewModel|Refreshing all information for repo
2015-05-11 23:44:10.9209|INFO|thread:45|AsyncReaderWriterLock|Acquiring concurrent lock for operation 53: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:10.9209|INFO|thread:45|AsyncReaderWriterLock|Acquired concurrent lock for operation 53: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:10.9596|INFO|thread:50|AsyncReaderWriterLock|Released concurrent lock for operation 53: 'LoadHeadForRepo' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:10.9596|INFO|thread:31|AsyncReaderWriterLock|Acquiring concurrent lock for operation 54: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:10.9596|INFO|thread:31|AsyncReaderWriterLock|Acquired concurrent lock for operation 54: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:10.9596|INFO|thread:43|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 23:44:10.9826|INFO|thread:47|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
2015-05-11 23:44:10.9826|INFO|thread:47|GitEnvironment|PATH is C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\carlos\AppData\Local\Apps\2.0\QWOZBM97.CX8\NMBHY1R1.P7T\gith..tion_317444273a93ac29_0002.000d_6a9b565322d28a14;C:\Users\carlos\AppData\Local\GitHub\lfs-amd64_0.5.0-pre2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-05-11 23:44:10.9826|INFO|thread:47|ProcessWrapper|Starting: Process - FileName: 'C:\Users\carlos\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'status --untracked-files=all --porcelain -z ', Working Directory: C:\xampp\htdocs\PHPDocumentos\
2015-05-11 23:44:10.9826|INFO|thread:43|RepositoryConnection|Loaded '0' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 23:44:10.9916|INFO|thread:51|GitClient|Loading commits for repo: C:\xampp\htdocs\PHPDocumentos
2015-05-11 23:44:10.9916|INFO|thread:51|RepositoryConnection|Loaded '22' commits for repo: C:\xampp\htdocs\PHPDocumentos\.
2015-05-11 23:44:11.2978|INFO|thread:33|AsyncReaderWriterLock|Released concurrent lock for operation 54: 'LoadFilesInWorkingDirectory' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:44:11.3428|INFO|thread: 1|SyncButtonViewModel|Getting ahead/behind counts but skipping the fetch.
2015-05-11 23:44:11.3468|INFO|thread:31|RepositoryConnection|Detecting ahead/behind info for branch: master.
2015-05-11 23:44:11.3468|INFO|thread:31|RepositoryConnection|branch stats: ahead 0, behind 2
2015-05-11 23:45:25.7498|INFO|thread:33|AsyncReaderWriterLock|Acquiring exclusive lock for operation 55: 'CreateCommit' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:25.7498|INFO|thread:48|AsyncReaderWriterLock|Acquired exclusive lock for operation 55: 'CreateCommit' on resource C:\xampp\htdocs\PHPDocumentos\.git
2015-05-11 23:45:25.7668|INFO|thread:52|ExclusiveRepositoryConnection|Creating Commit
2015-05-11 23:45:25.7918|INFO|thread:52|ExclusiveRepositoryConnection|Creating new commit with 11 file(s). Agregar imagenes para los archivos
2015-05-11 23:45:25.8028|INFO|thread:52|GitEnvironment|Process set up with this SSH Agent info: 5592:/tmp/ssh-OAfWLV4rFCx5/agent.5456
